TradingDate,TradingTimeHour,ID,min(Last),avg(Last),max(Last),count(1)
2021-11-12,10,CGM.FR,24.7,24.8,24.95,11
2021-11-12,11,CGM.FR,24.8,24.81,24.85,5
2021-11-12,12,CGM.FR,24.85,24.850000000000005,24.85,3
2021-11-12,13,CGM.FR,24.75,24.88,25.0,5
2021-11-12,14,CGM.FR,24.75,24.816666666666666,24.9,3
2021-11-12,15,CGM.FR,24.7,24.725,24.75,2
2021-11-12,16,CGM.FR,24.7,24.7,24.7,1
2021-11-12,17,CGM.FR,24.65,24.683333333333334,24.7,3
2021-11-08,09,CNV.FR,7.3,7.366666666666667,7.4,3
2021-11-08,11,CNV.FR,7.06,7.148000000000001,7.36,5
2021-11-08,12,CNV.FR,7.08,7.220000000000001,7.36,2
2021-11-08,15,CNV.FR,7.32,7.32,7.32,2
2021-11-08,16,CNV.FR,7.08,7.2,7.32,2
2021-11-08,17,CNV.FR,7.1,7.1,7.1,1
2021-11-09,09,CNV.FR,7.08,7.2,7.32,2
2021-11-09,10,CNV.FR,7.26,7.349090909090908,7.5,11
2021-11-09,12,CNV.FR,7.38,7.38,7.38,1
2021-11-09,15,CNV.FR,7.36,7.36,7.36,1
2021-11-09,16,CNV.FR,7.36,7.36,7.36,2
2021-11-10,09,CNV.FR,7.2,7.312,7.4,5
2021-11-10,12,CNV.FR,7.2,7.346666666666667,7.48,6
2021-11-10,13,CNV.FR,7.48,7.48,7.48,2
2021-11-10,15,CNV.FR,7.48,7.493333333333333,7.5,3
2021-11-10,16,CNV.FR,7.5,7.5,7.5,1
2021-11-10,17,CNV.FR,7.24,7.24,7.24,1
2021-11-11,09,CNV.FR,7.22,7.488888888888888,7.58,9
2021-11-11,10,CNV.FR,7.42,7.42,7.42,1
2021-11-11,12,CNV.FR,7.4,7.4,7.4,1
2021-11-11,15,CNV.FR,7.4,7.4,7.4,1
2021-11-11,16,CNV.FR,7.4,7.4,7.4,1
2021-11-11,17,CNV.FR,7.42,7.453333333333333,7.5,3
2021-11-12,09,CNV.FR,7.3,7.420000000000001,7.48,3
2021-11-12,10,CNV.FR,6.94,7.1814285714285715,7.32,14
2021-11-12,11,CNV.FR,7.2,7.2,7.2,2
2021-11-12,12,CNV.FR,7.02,7.1240000000000006,7.2,5
2021-11-12,14,CNV.FR,7.16,7.1866666666666665,7.22,3
2021-11-12,17,CNV.FR,7.2,7.2,7.2,2
2021-11-08,09,COH.FR,1.87,1.87,1.87,1
2021-11-08,14,COH.FR,1.95,1.95,1.95,1
2021-11-08,17,COH.FR,1.89,1.89,1.89,1
2021-11-09,16,COH.FR,1.88,1.8849999999999998,1.89,2
2021-11-10,15,COH.FR,1.91,1.915,1.92,2
2021-11-12,09,COH.FR,1.94,1.94,1.94,1
2021-11-12,11,COH.FR,1.9,1.9,1.9,1
2021-11-08,09,COM.FR,11.65,11.760714285714286,12.05,14
2021-11-08,10,COM.FR,12.0,12.1,12.2,2
2021-11-08,11,COM.FR,11.65,11.825,12.0,2
2021-11-08,12,COM.FR,11.6,11.75,12.0,3
2021-11-08,14,COM.FR,11.65,11.733333333333334,11.9,3
2021-11-08,15,COM.FR,11.9,11.9,11.9,1
2021-11-08,17,COM.FR,11.4,11.56045454545455,11.85,110
2021-11-09,09,COM.FR,11.4,11.83,12.1,5
2021-11-09,12,COM.FR,11.95,11.95,11.95,1
2021-11-09,13,COM.FR,11.95,12.0,12.05,2
2021-11-09,16,COM.FR,11.4,11.51875,11.95,8
2021-11-10,09,COM.FR,11.95,11.95,11.95,1
2021-11-10,10,COM.FR,11.4,11.5375,11.9,4
2021-11-10,13,COM.FR,11.9,11.9,11.9,2
2021-11-10,14,COM.FR,11.4,11.509090909090911,11.65,11
2021-11-10,15,COM.FR,11.4,11.512500000000001,11.7,8
2021-11-10,16,COM.FR,11.4,11.55,11.7,2
2021-11-10,17,COM.FR,11.4,11.487499999999999,11.6,4
2021-11-11,09,COM.FR,11.1,11.221428571428573,11.3,7
2021-11-11,10,COM.FR,11.3,11.3,11.3,2
2021-11-11,11,COM.FR,11.3,11.3,11.3,1
2021-11-11,12,COM.FR,11.3,11.3,11.3,1
2021-11-11,14,COM.FR,11.3,11.3,11.3,1
2021-11-11,15,COM.FR,11.3,11.383333333333333,11.45,3
2021-11-11,16,COM.FR,11.3,11.383333333333335,11.45,3
2021-11-12,11,COM.FR,11.15,11.15,11.15,2
2021-11-12,12,COM.FR,11.15,11.15,11.15,2
2021-11-12,13,COM.FR,11.15,11.266666666666667,11.35,3
2021-11-12,14,COM.FR,11.0,11.166666666666666,11.35,6
2021-11-12,15,COM.FR,10.95,11.05,11.3,5
2021-11-12,16,COM.FR,11.25,11.25,11.25,2
2021-11-12,17,COM.FR,11.25,11.25,11.25,1
2021-11-11,11,COUR.FR,125.0,125.0,125.0,1
2021-11-08,09,COVH.FR,16.2,16.295000000000005,16.4,10
2021-11-08,10,COVH.FR,16.2,16.350000000000005,16.45,9
2021-11-08,13,COVH.FR,16.4,16.400000000000002,16.4,11
2021-11-08,15,COVH.FR,16.4,16.4,16.4,3
2021-11-08,17,COVH.FR,16.4,16.412499999999998,16.45,4
2021-11-09,09,COVH.FR,16.4,16.416666666666664,16.45,3
2021-11-09,11,COVH.FR,16.45,16.45,16.45,1
2021-11-09,12,COVH.FR,16.25,16.357142857142858,16.5,7
2021-11-09,14,COVH.FR,16.3,16.3,16.3,1
2021-11-09,16,COVH.FR,16.25,16.366666666666664,16.5,6
2021-11-09,17,COVH.FR,16.3,16.375,16.45,2
2021-11-10,09,COVH.FR,16.45,16.45,16.45,2
2021-11-10,10,COVH.FR,16.3,16.3,16.3,2
2021-11-10,13,COVH.FR,16.3,16.3,16.3,1
2021-11-10,14,COVH.FR,16.3,16.349999999999998,16.45,3
2021-11-10,15,COVH.FR,16.45,16.45,16.45,1
2021-11-10,16,COVH.FR,16.3,16.360000000000003,16.45,5
2021-11-10,17,COVH.FR,16.3,16.35,16.4,5
2021-11-11,09,COVH.FR,16.3,16.35625,16.45,8
2021-11-11,10,COVH.FR,16.35,16.369999999999997,16.4,5
2021-11-11,11,COVH.FR,16.35,16.35,16.35,1
2021-11-11,12,COVH.FR,16.35,16.35,16.35,3
2021-11-11,13,COVH.FR,16.35,16.35,16.35,1
2021-11-11,14,COVH.FR,16.3,16.35,16.4,5
2021-11-11,15,COVH.FR,16.3,16.3,16.3,1
2021-11-11,16,COVH.FR,16.15,16.241666666666667,16.3,6
2021-11-11,17,COVH.FR,16.2,16.225,16.25,2
2021-11-12,09,COVH.FR,16.3,16.375,16.4,6
2021-11-12,10,COVH.FR,16.3,16.325,16.4,4
2021-11-12,11,COVH.FR,16.25,16.275,16.3,4
2021-11-12,12,COVH.FR,16.25,16.25,16.25,1
2021-11-12,13,COVH.FR,16.25,16.25,16.25,2
2021-11-12,14,COVH.FR,16.25,16.25,16.25,2
2021-11-12,15,COVH.FR,16.2,16.21666666666667,16.25,3
2021-11-12,16,COVH.FR,16.05,16.128571428571426,16.2,7
2021-11-12,17,COVH.FR,16.05,16.05,16.05,2
2021-11-08,09,COX.FR,3.16,3.169285714285714,3.175,14
2021-11-08,10,COX.FR,3.16,3.162857142857143,3.17,7
2021-11-08,11,COX.FR,3.175,3.175,3.175,2
2021-11-08,12,COX.FR,3.17,3.1750000000000003,3.18,3
2021-11-08,13,COX.FR,3.16,3.172857142857143,3.18,7
2021-11-08,14,COX.FR,3.17,3.171666666666667,3.175,3
2021-11-08,15,COX.FR,3.16,3.1715,3.18,10
2021-11-08,16,COX.FR,3.165,3.1725000000000008,3.175,6
2021-11-08,17,COX.FR,3.165,3.1725000000000003,3.18,2
2021-11-09,09,COX.FR,3.165,3.1735714285714285,3.185,7
2021-11-09,10,COX.FR,3.18,3.185,3.19,2
2021-11-09,11,COX.FR,3.19,3.19,3.19,6
2021-11-09,12,COX.FR,3.19,3.205,3.225,8
2021-11-09,13,COX.FR,3.22,3.22,3.22,2
2021-11-09,14,COX.FR,3.2,3.205,3.21,2
2021-11-09,15,COX.FR,3.2,3.2,3.2,4
2021-11-09,16,COX.FR,3.19,3.2077777777777774,3.22,9
2021-11-09,17,COX.FR,3.195,3.2016666666666667,3.21,3
2021-11-10,09,COX.FR,3.19,3.194,3.2,15
2021-11-10,10,COX.FR,3.195,3.1999999999999997,3.205,7
2021-11-10,11,COX.FR,3.195,3.214166666666667,3.23,12
2021-11-10,12,COX.FR,3.225,3.225,3.225,4
2021-11-10,13,COX.FR,3.21,3.2175,3.225,6
2021-11-10,14,COX.FR,3.205,3.2116666666666664,3.225,6
2021-11-10,15,COX.FR,3.2,3.2100000000000004,3.225,9
2021-11-10,16,COX.FR,3.22,3.22,3.22,1
2021-11-10,17,COX.FR,3.215,3.2225,3.23,2
2021-11-11,09,COX.FR,3.2,3.212142857142857,3.22,7
2021-11-11,10,COX.FR,3.2,3.2181249999999992,3.23,16
2021-11-11,11,COX.FR,3.2,3.212142857142857,3.225,7
2021-11-11,12,COX.FR,3.205,3.213,3.22,5
2021-11-11,13,COX.FR,3.21,3.21,3.21,1
2021-11-11,14,COX.FR,3.205,3.21,3.215,4
2021-11-11,15,COX.FR,3.2,3.2024999999999997,3.205,4
2021-11-11,16,COX.FR,3.19,3.19,3.19,4
2021-11-11,17,COX.FR,3.195,3.2,3.205,2
2021-11-12,09,COX.FR,3.19,3.199444444444444,3.205,9
2021-11-12,10,COX.FR,3.195,3.1966666666666668,3.2,3
2021-11-12,11,COX.FR,3.205,3.213125,3.22,8
2021-11-12,12,COX.FR,3.205,3.2085714285714286,3.21,7
2021-11-12,13,COX.FR,3.21,3.2099999999999995,3.21,3
2021-11-12,14,COX.FR,3.21,3.2190000000000003,3.225,5
2021-11-12,15,COX.FR,3.225,3.2350000000000003,3.24,7
2021-11-12,16,COX.FR,3.215,3.228125,3.24,8
2021-11-12,17,COX.FR,3.21,3.2133333333333334,3.22,6
2021-11-08,09,CS.FR,25.255,25.357086486486505,25.455,925
2021-11-08,10,CS.FR,25.425,25.498170542635652,25.55,645
2021-11-08,11,CS.FR,25.47,25.557401869158863,25.62,535
2021-11-08,12,CS.FR,25.585,25.6098891129032,25.655,496
2021-11-08,13,CS.FR,25.56,25.618320964749472,25.685,539
2021-11-08,14,CS.FR,25.585,25.618305084745696,25.66,531
2021-11-08,15,CS.FR,25.64,25.713175355450215,25.78,844
2021-11-08,16,CS.FR,25.665,25.720956873315263,25.77,742
2021-11-08,17,CS.FR,25.59,25.699145785877075,25.77,439
2021-11-09,09,CS.FR,25.405,25.473331339712967,25.56,836
2021-11-09,10,CS.FR,25.4,25.453083182640146,25.505,553
2021-11-09,11,CS.FR,25.37,25.432906523855802,25.47,1027
2021-11-09,12,CS.FR,25.44,25.47279711096509,25.495,1523
2021-11-09,13,CS.FR,25.39,25.416249999999973,25.455,328
2021-11-09,14,CS.FR,25.335,25.369166666666644,25.405,354
2021-11-09,15,CS.FR,25.345,25.414674457428998,25.485,599
2021-11-09,16,CS.FR,25.35,25.399644373672924,25.44,942
2021-11-09,17,CS.FR,25.335,25.370776470588172,25.405,425
2021-11-10,09,CS.FR,25.295,25.387737535277513,25.5,1063
2021-11-10,10,CS.FR,25.34,25.509643196955324,25.675,1051
2021-11-10,11,CS.FR,25.63,25.750280636108553,25.88,1069
2021-11-10,12,CS.FR,25.745,25.820723055934497,25.875,733
2021-11-10,13,CS.FR,25.715,25.79735376044558,25.86,718
2021-11-10,14,CS.FR,25.745,25.804689440993798,25.885,644
2021-11-10,15,CS.FR,25.735,25.81482222222217,25.93,900
2021-11-10,16,CS.FR,25.67,25.72384915474642,25.78,769
2021-11-10,17,CS.FR,25.665,25.697514285714348,25.73,525
2021-11-11,09,CS.FR,25.715,25.845226648351698,25.94,728
2021-11-11,10,CS.FR,25.79,25.82440734557596,25.89,599
2021-11-11,11,CS.FR,25.78,25.80947261663283,25.835,493
2021-11-11,12,CS.FR,25.75,25.775601092896217,25.83,549
2021-11-11,13,CS.FR,25.775,25.79736311239205,25.815,347
2021-11-11,14,CS.FR,25.76,25.788743781094542,25.82,402
2021-11-11,15,CS.FR,25.755,25.79222222222229,25.835,549
2021-11-11,16,CS.FR,25.775,25.82121265377857,25.875,569
2021-11-11,17,CS.FR,25.755,25.800475638051104,25.815,431
2021-11-12,09,CS.FR,25.67,25.73217667436487,25.79,866
2021-11-12,10,CS.FR,25.64,25.68488962472405,25.72,453
2021-11-12,11,CS.FR,25.665,25.758633461047285,25.815,783
2021-11-12,12,CS.FR,25.77,25.814421252371872,25.85,527
2021-11-12,13,CS.FR,25.81,25.826878048780507,25.845,410
2021-11-12,14,CS.FR,25.795,25.820327455919372,25.84,397
2021-11-12,15,CS.FR,25.79,25.839765037594024,25.875,532
2021-11-12,16,CS.FR,25.765,25.791273031825963,25.85,597
2021-11-12,17,CS.FR,25.78,25.81054016620502,25.84,361
2021-11-09,11,CYBKB.FR,0.0015,0.0015,0.0015,1
2021-11-09,15,CYBKB.FR,0.0015,0.0015,0.0015,1
2021-11-10,12,CYBKB.FR,0.0015,0.0015,0.0015,1
2021-11-08,09,DBG.FR,10.3,10.400185185185187,10.47,54
2021-11-08,10,DBG.FR,10.45,10.484722222222226,10.51,36
2021-11-08,11,DBG.FR,10.47,10.514444444444443,10.57,27
2021-11-08,12,DBG.FR,10.5,10.52913043478261,10.56,23
2021-11-08,13,DBG.FR,10.5,10.524137931034478,10.55,29
2021-11-08,14,DBG.FR,10.49,10.51551724137931,10.54,29
2021-11-08,15,DBG.FR,10.52,10.54875,10.57,24
2021-11-08,16,DBG.FR,10.54,10.583333333333337,10.62,39
2021-11-08,17,DBG.FR,10.52,10.567014925373126,10.61,67
2021-11-09,09,DBG.FR,10.41,10.442820512820514,10.52,39
2021-11-09,10,DBG.FR,10.41,10.440344827586204,10.47,29
2021-11-09,11,DBG.FR,10.34,10.380000000000004,10.43,40
2021-11-09,12,DBG.FR,10.33,10.354782608695654,10.38,23
2021-11-09,13,DBG.FR,10.29,10.318333333333333,10.35,24
2021-11-09,14,DBG.FR,10.28,10.294374999999999,10.31,16
2021-11-09,15,DBG.FR,10.29,10.315142857142861,10.35,35
2021-11-09,16,DBG.FR,10.22,10.256885245901639,10.31,61
2021-11-09,17,DBG.FR,10.21,10.2245945945946,10.24,37
2021-11-10,09,DBG.FR,10.11,10.169499999999996,10.21,60
2021-11-10,10,DBG.FR,10.08,10.101621621621618,10.15,37
2021-11-10,11,DBG.FR,10.1,10.143725490196072,10.18,51
2021-11-10,12,DBG.FR,10.13,10.150833333333333,10.17,12
2021-11-10,13,DBG.FR,10.12,10.14272727272727,10.16,22
2021-11-10,14,DBG.FR,10.12,10.14923076923077,10.18,26
2021-11-10,15,DBG.FR,10.14,10.16294117647059,10.21,34
2021-11-10,16,DBG.FR,10.21,10.240833333333331,10.28,36
2021-11-10,17,DBG.FR,10.28,10.308,10.34,45
2021-11-11,09,DBG.FR,10.17,10.234374999999998,10.3,48
2021-11-11,10,DBG.FR,10.2,10.2244,10.24,25
2021-11-11,11,DBG.FR,10.19,10.261499999999995,10.3,40
2021-11-11,12,DBG.FR,10.25,10.255714285714285,10.26,7
2021-11-11,13,DBG.FR,10.2,10.241428571428573,10.27,21
2021-11-11,14,DBG.FR,10.23,10.250000000000002,10.27,11
2021-11-11,15,DBG.FR,10.26,10.264444444444445,10.28,9
2021-11-11,16,DBG.FR,10.24,10.284897959183676,10.32,49
2021-11-11,17,DBG.FR,10.3,10.329687499999999,10.37,32
2021-11-12,09,DBG.FR,10.38,10.425185185185187,10.47,54
2021-11-12,10,DBG.FR,10.34,10.421379310344829,10.47,29
2021-11-12,11,DBG.FR,10.3,10.347551020408163,10.38,49
2021-11-12,12,DBG.FR,10.36,10.387894736842105,10.4,38
2021-11-12,13,DBG.FR,10.35,10.383043478260872,10.41,23
2021-11-12,14,DBG.FR,10.39,10.404117647058824,10.42,17
2021-11-12,15,DBG.FR,10.35,10.388260869565217,10.41,46
2021-11-12,16,DBG.FR,10.36,10.383529411764703,10.4,34
2021-11-12,17,DBG.FR,10.36,10.386818181818178,10.4,44
2021-11-12,10,DE000A3GSUD3.FR,11.39,11.39,11.39,1
2021-11-12,17,DE000A3GSUD3.FR,10.94,10.94,10.94,1
2021-11-08,11,DGE.FR,44.0,44.095,44.19,2
2021-11-08,13,DGE.FR,44.3,44.3,44.3,1
2021-11-08,16,DGE.FR,43.745,43.745,43.745,1
2021-11-09,09,DGE.FR,43.285,43.6075,44.03,4
2021-11-09,10,DGE.FR,43.965,43.965,43.965,1
2021-11-09,15,DGE.FR,44.02,44.02,44.02,1
2021-11-09,17,DGE.FR,43.875,43.875,43.875,2
2021-11-10,09,DGE.FR,43.98,44.004999999999995,44.03,2
2021-11-10,10,DGE.FR,43.755,43.755,43.755,1
2021-11-10,12,DGE.FR,44.1,44.1,44.1,1
2021-11-11,09,DGE.FR,44.2,44.2,44.2,1
2021-11-12,12,DGE.FR,44.83,44.83,44.83,1
2021-11-12,13,DGE.FR,44.605,44.605,44.605,1
2021-11-08,09,DLTA.FR,89.5,90.32307692307693,91.9,13
2021-11-08,10,DLTA.FR,89.5,89.56666666666666,89.6,3
2021-11-08,11,DLTA.FR,90.0,90.4,90.8,4
2021-11-08,13,DLTA.FR,90.4,91.0,91.4,5
2021-11-08,14,DLTA.FR,91.3,91.36666666666667,91.4,3
2021-11-08,15,DLTA.FR,90.7,90.85,91.0,2
2021-11-08,17,DLTA.FR,89.8,90.75555555555555,92.6,27
2021-11-09,09,DLTA.FR,91.2,91.65,92.1,2
2021-11-09,10,DLTA.FR,91.3,91.3,91.3,1
2021-11-09,13,DLTA.FR,91.4,91.4,91.4,1
2021-11-09,14,DLTA.FR,91.9,92.25,92.6,2
2021-11-09,15,DLTA.FR,89.5,90.21874999999999,91.3,16
2021-11-09,16,DLTA.FR,88.5,89.01851851851855,89.5,27
2021-11-10,09,DLTA.FR,88.6,89.22727272727272,90.0,11
2021-11-10,10,DLTA.FR,88.5,88.66363636363637,88.8,11
2021-11-10,15,DLTA.FR,88.4,88.64999999999999,89.6,6
2021-11-10,16,DLTA.FR,85.8,87.04074074074077,88.4,27
2021-11-10,17,DLTA.FR,86.9,87.43157894736844,88.3,19
2021-11-11,09,DLTA.FR,86.5,87.75,88.2,12
2021-11-11,10,DLTA.FR,87.1,87.1,87.1,1
2021-11-11,14,DLTA.FR,87.2,87.2,87.2,1
2021-11-11,16,DLTA.FR,87.5,87.56666666666666,87.7,3
2021-11-11,17,DLTA.FR,87.1,87.67999999999999,88.0,5
2021-11-12,09,DLTA.FR,87.1,87.93333333333334,88.5,6
2021-11-12,10,DLTA.FR,87.9,88.07777777777777,88.3,9
2021-11-12,11,DLTA.FR,87.1,87.64000000000001,88.0,15
2021-11-12,12,DLTA.FR,87.9,87.9,87.9,1
2021-11-12,13,DLTA.FR,87.6,87.75,87.9,2
2021-11-12,14,DLTA.FR,87.8,87.9,88.0,5
2021-11-12,15,DLTA.FR,88.0,88.0,88.0,2
2021-11-12,16,DLTA.FR,86.7,87.53750000000001,88.0,24
2021-11-12,17,DLTA.FR,88.0,88.0,88.0,1
2021-11-08,09,DVT.FR,167.7,168.25,168.5,10
2021-11-08,10,DVT.FR,168.5,168.5,168.5,3
2021-11-08,11,DVT.FR,168.5,168.5,168.5,3
2021-11-08,12,DVT.FR,167.9,168.075,168.5,4
2021-11-08,13,DVT.FR,168.5,168.5,168.5,3
2021-11-08,14,DVT.FR,168.0,168.1,168.2,2
2021-11-08,15,DVT.FR,168.5,168.5,168.5,2
2021-11-08,17,DVT.FR,168.0,168.4,168.5,12
2021-11-09,10,DVT.FR,168.4,168.4,168.4,1
2021-11-09,12,DVT.FR,167.9,167.9,167.9,1
2021-11-09,15,DVT.FR,167.9,167.98333333333332,168.4,6
2021-11-09,16,DVT.FR,167.9,167.95000000000002,168.1,8
2021-11-09,17,DVT.FR,167.9,168.00000000000003,168.4,23
2021-11-10,09,DVT.FR,167.8,167.88333333333333,168.0,6
2021-11-10,13,DVT.FR,167.8,167.85000000000002,167.9,2
2021-11-10,15,DVT.FR,167.8,168.0666666666667,168.2,6
2021-11-10,16,DVT.FR,167.8,168.0,168.2,2
2021-11-10,17,DVT.FR,167.9,168.12,168.4,5
2021-11-11,09,DVT.FR,167.7,168.1,168.3,3
2021-11-11,13,DVT.FR,168.3,168.3,168.3,1
2021-11-11,14,DVT.FR,167.9,168.04999999999998,168.2,6
2021-11-11,15,DVT.FR,168.0,168.0,168.0,1
2021-11-11,16,DVT.FR,168.0,168.15,168.3,4
2021-11-11,17,DVT.FR,168.2,168.28,168.4,5
2021-11-12,12,DVT.FR,167.8,167.8,167.8,1
2021-11-12,13,DVT.FR,167.9,167.9,167.9,1
2021-11-12,15,DVT.FR,167.8,167.8,167.8,1
2021-11-12,16,DVT.FR,167.7,167.7,167.7,4
2021-11-12,17,DVT.FR,167.7,167.95,168.4,8
2021-11-08,09,EC.FR,137.5,137.9,138.0,5
2021-11-08,10,EC.FR,136.5,137.0,137.5,7
2021-11-08,11,EC.FR,138.0,138.0,138.0,1
2021-11-08,12,EC.FR,138.0,138.25,138.5,2
2021-11-08,13,EC.FR,138.5,138.5,138.5,3
2021-11-08,14,EC.FR,138.5,138.75,139.0,2
2021-11-08,15,EC.FR,139.0,139.0,139.0,2
2021-11-08,16,EC.FR,139.0,139.0,139.0,2
2021-11-08,17,EC.FR,138.5,139.1,139.5,5
2021-11-09,09,EC.FR,138.0,140.53846153846155,142.0,13
2021-11-09,10,EC.FR,141.0,141.4,142.0,5
2021-11-09,11,EC.FR,141.0,141.0,141.0,2
2021-11-09,12,EC.FR,141.0,141.4,141.5,5
2021-11-09,13,EC.FR,140.0,140.0,140.0,1
2021-11-09,14,EC.FR,141.0,141.35714285714286,141.5,7
2021-11-09,16,EC.FR,140.5,141.0,141.5,3
2021-11-09,17,EC.FR,140.5,140.75,141.0,2
2021-11-10,09,EC.FR,140.0,140.4,141.0,5
2021-11-10,10,EC.FR,140.0,140.0,140.0,3
2021-11-10,11,EC.FR,139.0,139.125,139.5,4
2021-11-10,12,EC.FR,138.5,138.83333333333334,139.0,3
2021-11-10,13,EC.FR,138.5,139.08333333333334,140.5,6
2021-11-10,14,EC.FR,138.5,139.16666666666666,140.5,3
2021-11-10,15,EC.FR,138.5,139.625,141.0,8
2021-11-10,16,EC.FR,138.5,138.6,139.0,5
2021-11-10,17,EC.FR,138.0,138.4,138.5,5
2021-11-11,10,EC.FR,138.0,138.0,138.0,4
2021-11-11,11,EC.FR,138.0,138.0,138.0,1
2021-11-11,12,EC.FR,138.5,138.5,138.5,2
2021-11-11,13,EC.FR,138.0,138.125,138.5,4
2021-11-11,14,EC.FR,138.0,138.0,138.0,1
2021-11-11,15,EC.FR,138.5,138.5,138.5,1
2021-11-11,16,EC.FR,137.0,137.66666666666666,138.0,6
2021-11-11,17,EC.FR,138.0,138.0,138.0,1
2021-11-12,09,EC.FR,138.0,139.76923076923077,141.0,13
2021-11-12,10,EC.FR,141.0,143.16666666666666,145.0,36
2021-11-12,11,EC.FR,144.0,144.55263157894737,145.0,19
2021-11-12,12,EC.FR,144.0,145.18421052631578,146.0,19
2021-11-12,13,EC.FR,143.5,145.22727272727272,146.5,22
2021-11-12,14,EC.FR,146.0,147.36111111111111,148.0,18
2021-11-12,15,EC.FR,146.0,147.25,148.0,10
2021-11-12,16,EC.FR,146.0,147.33333333333334,148.0,3
2021-11-12,17,EC.FR,146.0,147.4,148.0,10
2021-11-08,09,ECP.FR,0.78,0.7837500000000001,0.793,4
2021-11-08,10,ECP.FR,0.785,0.7895000000000001,0.794,2
2021-11-08,11,ECP.FR,0.798,0.7986666666666666,0.799,3
2021-11-08,12,ECP.FR,0.787,0.7969999999999999,0.8,5
2021-11-08,13,ECP.FR,0.781,0.7876666666666666,0.797,3
2021-11-08,14,ECP.FR,0.781,0.7858333333333335,0.797,6
2021-11-08,15,ECP.FR,0.782,0.782,0.782,1
2021-11-08,16,ECP.FR,0.78,0.7818,0.786,5
2021-11-08,17,ECP.FR,0.786,0.789,0.792,2
2021-11-09,09,ECP.FR,0.79,0.7945,0.799,2
2021-11-09,10,ECP.FR,0.79,0.79,0.79,2
2021-11-09,11,ECP.FR,0.79,0.79,0.79,1
2021-11-09,13,ECP.FR,0.79,0.79,0.79,1
2021-11-09,14,ECP.FR,0.78,0.7828000000000002,0.786,5
2021-11-09,16,ECP.FR,0.79,0.79,0.79,1
2021-11-09,17,ECP.FR,0.79,0.7926,0.799,5
2021-11-10,09,ECP.FR,0.771,0.7775,0.787,10
2021-11-10,11,ECP.FR,0.774,0.778,0.782,2
2021-11-10,14,ECP.FR,0.776,0.776,0.776,1
2021-11-10,15,ECP.FR,0.782,0.7826666666666666,0.783,3
2021-11-10,16,ECP.FR,0.782,0.7835000000000001,0.785,2
2021-11-10,17,ECP.FR,0.782,0.7825,0.783,2
2021-11-11,09,ECP.FR,0.77,0.7726666666666665,0.781,9
2021-11-11,10,ECP.FR,0.778,0.778,0.778,2
2021-11-11,12,ECP.FR,0.778,0.78,0.782,2
2021-11-11,13,ECP.FR,0.778,0.778,0.778,1
2021-11-11,14,ECP.FR,0.778,0.778,0.778,2
2021-11-11,15,ECP.FR,0.77,0.7725000000000001,0.778,4
2021-11-11,17,ECP.FR,0.77,0.77,0.77,1
2021-11-12,09,ECP.FR,0.751,0.765,0.777,13
2021-11-12,11,ECP.FR,0.755,0.7583333333333333,0.76,3
2021-11-12,12,ECP.FR,0.76,0.76,0.76,2
2021-11-12,13,ECP.FR,0.76,0.76,0.76,5
2021-11-12,14,ECP.FR,0.756,0.756,0.756,1
2021-11-12,15,ECP.FR,0.757,0.757,0.757,1
2021-11-12,16,ECP.FR,0.756,0.7613333333333333,0.77,3
2021-11-12,17,ECP.FR,0.76,0.7711666666666667,0.783,6
2021-11-08,09,ELEC.FR,117.0,117.0,117.0,1
2021-11-08,14,ELEC.FR,117.0,117.0,117.0,1
2021-11-08,16,ELEC.FR,117.0,117.0,117.0,1
2021-11-09,10,ELEC.FR,117.0,117.0,117.0,1
2021-11-09,16,ELEC.FR,116.0,116.0,116.0,1
2021-11-09,17,ELEC.FR,116.0,116.0,116.0,4
2021-11-10,09,ELEC.FR,116.5,116.5,116.5,2
2021-11-10,10,ELEC.FR,115.5,115.5,115.5,1
2021-11-10,11,ELEC.FR,115.0,115.25,115.5,2
2021-11-11,09,ELEC.FR,115.5,115.5,115.5,1
2021-11-11,10,ELEC.FR,115.5,115.5,115.5,1
2021-11-11,11,ELEC.FR,115.0,115.25,115.5,2
2021-11-11,15,ELEC.FR,115.0,115.16666666666667,115.5,3
2021-11-11,16,ELEC.FR,115.0,115.0,115.0,1
2021-11-11,17,ELEC.FR,115.0,115.0,115.0,2
2021-11-12,09,ELEC.FR,116.5,116.5,116.5,1
2021-11-12,12,ELEC.FR,115.5,115.5,115.5,1
2021-11-12,15,ELEC.FR,115.0,115.25,115.5,2
2021-11-12,16,ELEC.FR,115.0,115.33333333333333,116.0,3
2021-11-08,09,ELIOR.FR,6.535,6.5919642857142815,6.655,84
2021-11-08,10,ELIOR.FR,6.49,6.508170731707317,6.525,41
2021-11-08,11,ELIOR.FR,6.465,6.503571428571428,6.54,42
2021-11-08,12,ELIOR.FR,6.5,6.532149999999993,6.57,100
2021-11-08,13,ELIOR.FR,6.525,6.542083333333333,6.57,36
2021-11-08,14,ELIOR.FR,6.5,6.515909090909091,6.535,11
2021-11-08,15,ELIOR.FR,6.46,6.477909090909095,6.505,55
2021-11-08,16,ELIOR.FR,6.465,6.482767857142863,6.5,56
2021-11-08,17,ELIOR.FR,6.475,6.486212121212122,6.5,33
2021-11-09,09,ELIOR.FR,6.415,6.445724637681158,6.485,69
