Date,Hour,ID,Min,Mean,Max,Count
2021-11-08,17:00,ELIS.FR,16.469999999999942,16.59300222222222,16.63,75
2021-11-08,17:00,ENGI.FR,12.737999999999943,12.76907245108996,12.788000000000002,337
2021-11-08,17:00,ES.FR,14.475000000000001,14.667929292929289,14.799999999999999,15
2021-11-08,17:00,ESI.FR,69.4,69.68571428571428,70.0,7
2021-11-08,17:00,ETL.FR,12.64,12.656558129370627,12.67,66
2021-11-08,17:00,FB2.FR,31.8191,31.8191,31.8191,1
2021-11-08,17:00,FDJ.FR,45.26000000000016,45.41532576712905,45.46,61
2021-11-08,17:00,FGR.FR,92.13999999999982,92.32837099811678,92.5,177
2021-11-08,17:00,FNAC.FR,56.8,56.86250000000001,57.05000000000009,30
2021-11-08,17:00,FPG.FR,0.556,0.5660000000000001,0.576,2
2021-11-08,17:00,FPN.FR,0.0382,0.0382,0.0382,4
2021-11-08,17:00,GENX.FR,9.0,9.0,9.0,1
2021-11-08,17:00,GLO.FR,19.42,19.493157894736843,19.62,19
2021-11-08,17:00,GNFT.FR,3.1499999999999995,3.154466666666667,3.158,15
2021-11-08,17:00,GPE.FR,30.2,30.2,30.2,1
2021-11-08,17:00,GRVO.FR,134.5,135.25,135.5,4
2021-11-08,17:00,GUI.FR,15.36,15.441266666666664,15.53,30
2021-11-08,17:00,GV.FR,0.3631,0.36622509157509153,0.3735,26
2021-11-08,17:00,HEXA.FR,42.300000000000004,42.300000000000004,42.300000000000004,1
2021-11-08,17:00,HOLN.FR,44.554999999999986,44.631346153846145,44.735,13
2021-11-08,17:00,INEA.FR,44.3,44.3,44.3,1
2021-11-08,17:00,IPH.FR,4.711999999999999,4.745371428571429,4.765000000000001,35
2021-11-08,17:00,IPS.FR,41.09999999999996,41.17777777777777,41.2,17
2021-11-08,17:00,JBOG.FR,12.199999999999998,12.199999999999998,12.199999999999998,1
2021-11-08,17:00,KORI.FR,28.90727272727273,28.991750091716188,29.08,59
2021-11-08,17:00,LACR.FR,36.5,37.18717948717949,37.43333333333333,13
2021-11-08,17:00,LAT.FR,0.5140000000000001,0.5195000000000001,0.525,2
2021-11-08,17:00,LBIRD.FR,19.9,20.052013888888887,20.3,36
2021-11-08,17:00,LBON.FR,80.0,80.0,80.0,1
2021-11-08,17:00,LI.FR,22.269999999999985,22.3850937950938,22.45,77
2021-11-08,17:00,LOCAL.FR,1.286,1.287896164021164,1.293,42
2021-11-08,17:00,LSS.FR,37.45,37.52589285714286,37.65,16
2021-11-08,17:00,MAAT.FR,13.7,13.798958333333335,13.95,8
2021-11-08,17:00,MCPHY.FR,22.46,22.53995918367347,22.839999999999964,42
2021-11-08,17:00,MDM.FR,20.56,20.62201190476191,20.66,56
2021-11-08,17:00,MTU.FR,30.1,30.191666666666666,30.3,12
2021-11-08,17:00,NEX.FR,89.09999999999998,89.25555555555556,89.35,36
2021-11-08,17:00,NHOA.FR,19.76,19.76,19.76,1
2021-11-08,17:00,NK.FR,37.46,37.587853535353545,37.74,54
2021-11-08,17:00,NOKIA.FR,5.1,5.107170918367347,5.116,28
2021-11-08,17:00,ORAP.FR,6.0,6.0,6.0,1
2021-11-08,17:00,ORAPB.FR,0.862,0.862,0.862,1
2021-11-08,17:00,ORP.FR,93.14,93.19371239316237,93.29111111111109,100
2021-11-08,17:00,PAT.FR,17.0,17.0,17.0,1
2021-11-08,17:00,PEUG.FR,129.59999999999994,130.0107075873828,130.6,17
2021-11-08,17:00,PIG.FR,5.07,5.08875,5.12,4
2021-11-08,17:00,POM.FR,23.9,23.92627450980392,23.96,34
2021-11-08,17:00,PREC.FR,34.2,34.2,34.2,1
2021-11-08,17:00,PROAC.FR,0.158,0.1625625,0.167125,2
2021-11-08,17:00,PSAT.FR,6.275,6.317500000000001,6.36,2
2021-11-08,17:00,QDT.FR,21.27999999999998,21.37294117647059,21.400000000000002,17
2021-11-08,17:00,RE.FR,135.0,135.0,135.0,3
2021-11-08,17:00,RF.FR,79.5,79.56600000000002,79.60000000000001,25
2021-11-08,17:00,RIN.FR,58.1,58.2,58.4,8
2021-11-08,17:00,ROTH.FR,40.45,40.61138888888888,40.8,18
2021-11-08,17:00,SBT.FR,13.34,13.342857142857143,13.36,7
2021-11-08,17:00,SEV.FR,19.7,19.707903225806454,19.720000000000024,31
2021-11-08,17:00,SFPI.FR,3.8140625,3.8237648809523805,3.83,21
2021-11-08,17:00,TBGBS.FR,0.025,0.025333333333333336,0.026,3
2021-11-08,17:00,TCH.FR,2.6953333333333336,2.7068840579710147,2.718000000000002,23
2021-11-08,17:00,TEP.FR,350.3,350.52741935483846,351.09999999999945,186
2021-11-08,17:00,TFI.FR,8.925,8.937833333333337,8.955,30
2021-11-08,17:00,TIPI.FR,68.0,68.0,68.0,1
2021-11-08,17:00,TOUP.FR,7.94,7.94,7.94,3
2021-11-08,17:00,TRI.FR,167.2999999999998,167.7304651162791,168.1,43
2021-11-08,17:00,UBI.FR,47.19,47.23236058936471,47.28,121
2021-11-08,17:00,UFF.FR,17.79090909090909,17.976136363636368,18.0,14
2021-11-08,17:00,VCT.FR,38.4,38.483991228070174,38.55,19
2021-11-08,17:00,VK.FR,6.990000000000007,7.0467287581699365,7.065,51
2021-11-08,17:00,VRAP.FR,17.9,17.9,17.9,1
2021-11-08,17:00,XFAB.FR,9.5,9.56022222222222,9.59,45
2021-11-09,09:00,ABEO.FR,14.5,14.533333333333333,14.55,3
2021-11-09,09:00,ABVX.FR,27.03333333333333,27.250084175084172,27.5,18
2021-11-09,09:00,ACA.FR,13.128,13.192825699203416,13.256,683
2021-11-09,09:00,ACAN.FR,0.514,0.523,0.532,2
2021-11-09,09:00,ADUX.FR,2.15,2.1550000000000002,2.16,2
2021-11-09,09:00,ADVIC.FR,8.88,8.954901960784312,9.073333333333332,17
2021-11-09,09:00,AFME.FR,5.700000000000001,5.796000000000001,5.89,5
2021-11-09,09:00,AIR.FR,114.86,116.10056225955273,116.76,1130
2021-11-09,09:00,AKOM.FR,2.82,2.82,2.82,1
2021-11-09,09:00,AKW.FR,22.7,22.913730158730157,23.3,21
2021-11-09,09:00,ASY.FR,31.1,31.100000000000005,31.1,3
2021-11-09,09:00,ATE.FR,151.2,152.45158119658123,153.5,78
2021-11-09,09:00,AUB.FR,55.03333333333333,56.018916062801935,57.0,24
2021-11-09,09:00,AURE.FR,8.605000000000002,8.768482142857144,8.862857142857143,8
2021-11-09,09:00,AURS.FR,24.6,24.646666666666665,24.74,3
2021-11-09,09:00,AVT.FR,0.0641,0.06587861721611722,0.0676,26
2021-11-09,09:00,BLC.FR,42.8,43.03235294117648,43.4,17
2021-11-09,09:00,BN.FR,56.55,56.852176622418895,57.02,452
2021-11-09,09:00,BON.FR,22.5,22.563888888888886,22.75,18
2021-11-09,09:00,BPSBS.FR,0.321,0.321,0.321,1
2021-11-09,09:00,CAFO.FR,15.55,15.55,15.55,1
2021-11-09,09:00,CAP.FR,212.4,213.78280773981064,214.5,347
2021-11-09,09:00,CAPLI.FR,24.4,24.475,24.6,4
2021-11-09,09:00,CARM.FR,13.44,13.975671641791045,14.26,134
2021-11-09,09:00,CBOT.FR,3.75,3.75,3.75,3
2021-11-09,09:00,CBSM.FR,9.7,9.7,9.7,3
2021-11-09,09:00,CDA.FR,15.58,15.615384615384613,15.660000000000002,26
2021-11-09,09:00,CEN.FR,65.9,66.09333333333333,66.4,5
2021-11-09,09:00,CGG.FR,0.6782,0.6818687389770723,0.6873,162
2021-11-09,09:00,CGGBS.FR,0.0062,0.0062,0.0062,2
2021-11-09,09:00,CGM.FR,24.9,24.9,24.9,1
2021-11-09,09:00,CNV.FR,7.08,7.2,7.32,2
2021-11-09,09:00,COM.FR,11.4,11.795833333333333,12.033333333333333,4
2021-11-09,09:00,COVH.FR,16.4,16.412499999999998,16.424999999999997,2
2021-11-09,09:00,COX.FR,3.1649999999999996,3.1735714285714285,3.185,7
2021-11-09,09:00,CS.FR,25.405,25.472674694660608,25.56,798
2021-11-09,09:00,DBG.FR,10.41,10.44370476190476,10.519999999999992,35
2021-11-09,09:00,DGE.FR,43.285,43.6075,44.03,4
2021-11-09,09:00,DLTA.FR,91.20000000000002,91.65,92.1,2
2021-11-09,09:00,EC.FR,138.0,140.64555921052633,142.0,8
2021-11-09,09:00,ECP.FR,0.79,0.7945,0.799,2
2021-11-09,09:00,ELIOR.FR,6.4175,6.446272321428571,6.485,56
2021-11-09,09:00,ELIS.FR,16.25,16.30493574297188,16.45000000000001,83
2021-11-09,09:00,ENGI.FR,12.612,12.73870920702802,12.8,447
2021-11-09,09:00,ES.FR,14.4,14.679166666666667,14.849999999999996,6
2021-11-09,09:00,ESI.FR,70.0,70.0,70.0,1
2021-11-09,09:00,ETL.FR,12.63,12.692944340924775,12.73,115
2021-11-09,09:00,FATL.FR,43.20000000000001,43.43333333333334,43.666666666666664,2
2021-11-09,09:00,FDJ.FR,45.06,45.31516232927281,45.51099999999999,129
2021-11-09,09:00,FGR.FR,91.8,92.21397546897548,92.4,165
2021-11-09,09:00,FNAC.FR,56.20000000000001,56.60691056910569,57.0,41
2021-11-09,09:00,FPG.FR,0.576,0.576,0.576,1
2021-11-09,09:00,FPN.FR,0.0372,0.037816,0.038680000000000006,5
2021-11-09,09:00,GENX.FR,8.94,8.979999999999999,9.0,6
2021-11-09,09:00,GLO.FR,19.14,19.284896825396824,19.4,30
2021-11-09,09:00,GNFT.FR,3.119999999999999,3.133533333333333,3.15,16
2021-11-09,09:00,GPE.FR,29.8,30.0,30.2,2
2021-11-09,09:00,GRVO.FR,132.05555555555554,134.9722222222222,136.0,7
2021-11-09,09:00,GUI.FR,14.9,15.164489553656225,15.399999999999999,54
2021-11-09,09:00,GV.FR,0.3633,0.3669,0.37399999999999994,20
2021-11-09,09:00,HEXA.FR,42.300000000000004,42.3625,42.4,4
2021-11-09,09:00,HOLN.FR,44.63,44.79574074074073,45.0,27
2021-11-09,09:00,INEA.FR,44.29999999999999,44.489999999999995,44.68000000000001,2
2021-11-09,09:00,IPH.FR,4.704,4.7330026315789455,4.77,38
2021-11-09,09:00,IPS.FR,40.75,40.98776595744681,41.35,47
2021-11-09,09:00,IRD.FR,25.2,25.2025,25.205,2
2021-11-09,09:00,JBOG.FR,12.066666666666668,12.088888888888889,12.1,3
2021-11-09,09:00,KORI.FR,28.56,28.676194468085107,28.86,100
2021-11-09,09:00,LACR.FR,35.9,36.127272727272725,36.5,22
2021-11-09,09:00,LAT.FR,0.514,0.5157727272727274,0.517,11
2021-11-09,09:00,LBIRD.FR,19.53,19.661816091954016,19.800000000000004,29
2021-11-09,09:00,LBON.FR,80.0,80.3,80.6,2
2021-11-09,09:00,LI.FR,22.09,22.181706589706597,22.25,99
2021-11-09,09:00,LOCAL.FR,1.2812857142857144,1.2942612315270934,1.3103,29
2021-11-09,09:00,LSS.FR,37.35,37.48571428571429,37.60000000000001,7
2021-11-09,09:00,LUCBS.FR,0.0325,0.03875,0.045,2
2021-11-09,09:00,MAAT.FR,13.5,13.687125,13.9,20
2021-11-09,09:00,MBWS.FR,1.4,1.4103125,1.4200000000000004,4
2021-11-09,09:00,MCPHY.FR,21.90857142857143,22.234534536138614,22.96,214
2021-11-09,09:00,MDM.FR,19.68,20.287162115329778,20.6,167
2021-11-09,09:00,MTU.FR,29.95,30.122619047619047,30.25,21
2021-11-09,09:00,NEX.FR,88.8,89.21735576923079,89.6,40
2021-11-09,09:00,NHOA.FR,18.46,18.98199238095238,19.482666666666663,25
2021-11-09,09:00,NK.FR,37.36,37.55871428571428,37.74,49
2021-11-09,09:00,NOKIA.FR,5.075,5.093721153846154,5.105,26
2021-11-09,09:00,NVD3.FR,337.7741,337.7741,337.7741,1
2021-11-09,09:00,ORAP.FR,6.0,6.0,6.0,5
2021-11-09,09:00,ORP.FR,92.12,92.49517660044148,93.19999999999987,151
2021-11-09,09:00,PAR.FR,55.0,55.0,55.0,1
2021-11-09,09:00,PAT.FR,17.0,17.0,17.0,5
2021-11-09,09:00,PERR.FR,83.8,83.8,83.8,1
2021-11-09,09:00,PEUG.FR,129.4,129.9882352941176,130.4,17
2021-11-09,09:00,PIG.FR,5.07,5.073333333333333,5.08,3
2021-11-09,09:00,POM.FR,23.867692307692305,24.017142506616196,24.12,77
2021-11-09,09:00,PREC.FR,34.21,34.21,34.21,1
2021-11-09,09:00,PROAC.FR,0.166,0.166,0.166,3
2021-11-09,09:00,PSAT.FR,6.24,6.24,6.24,1
2021-11-09,09:00,QDT.FR,21.04,21.125824915824918,21.359999999999996,33
2021-11-09,09:00,RE.FR,134.5,134.5,134.5,3
2021-11-09,09:00,RF.FR,79.65,79.98653524403525,80.44999999999992,74
2021-11-09,09:00,RIN.FR,58.1,58.53402777777778,58.8,24
2021-11-09,09:00,ROTH.FR,39.9,40.18268508953169,40.95000000000002,44
2021-11-09,09:00,SAMS.FR,203.0,203.5,204.0,2
2021-11-09,09:00,SBT.FR,13.36,13.39,13.400000000000004,4
2021-11-09,09:00,SEV.FR,19.7,19.702600000000004,19.715,50
2021-11-09,09:00,SFPI.FR,3.7800000000000007,3.823571428571429,3.83,21
2021-11-09,09:00,TBGBS.FR,0.0221,0.0244,0.026,8
2021-11-09,09:00,TCH.FR,2.698,2.7141000000000006,2.7180000000000013,20
2021-11-09,09:00,TEP.FR,350.5,353.5518859994748,355.4,423
2021-11-09,09:00,TFI.FR,8.815,8.855,8.9,58
2021-11-09,09:00,TOUP.FR,7.919999999999999,7.923333333333333,7.93,3
2021-11-09,09:00,TRI.FR,166.5,167.84150609080834,169.6,86
2021-11-09,09:00,UBI.FR,47.03,47.25845513432647,47.580000000000005,136
2021-11-09,09:00,UFF.FR,17.9,18.008333333333333,18.1,10
2021-11-09,09:00,VCT.FR,38.45,38.59125,38.7,20
2021-11-09,09:00,VIL.FR,5.84,5.84,5.84,1
2021-11-09,09:00,VIVBS.FR,0.4,0.4,0.4,1
2021-11-09,09:00,VK.FR,6.885,6.9525478296881795,7.029999999999992,171
2021-11-09,09:00,VRAP.FR,18.0,18.0,18.0,1
2021-11-09,09:00,XFAB.FR,9.488823529411768,9.577947614866844,9.65,67
2021-11-09,10:00,AAA.FR,11.616666666666667,11.616666666666667,11.616666666666667,1
2021-11-09,10:00,ABVX.FR,27.0,27.1,27.25,11
2021-11-09,10:00,ACA.FR,13.204,13.23792167276116,13.268,528
2021-11-09,10:00,ACAN.FR,0.514,0.52,0.526,2
2021-11-09,10:00,ADUX.FR,2.17,2.175,2.18,2
2021-11-09,10:00,ADVIC.FR,8.96,9.081973684210528,9.2,19
2021-11-09,10:00,AFME.FR,5.89,5.89,5.89,1
2021-11-09,10:00,AIR.FR,116.42,116.85840003196357,117.14000000000001,858
2021-11-09,10:00,AKW.FR,22.95,23.098809523809525,23.35,14
2021-11-09,10:00,ASY.FR,31.1,31.100000000000005,31.100000000000005,3
2021-11-09,10:00,ATE.FR,152.5,152.82076036866363,153.25,62
2021-11-09,10:00,AUB.FR,55.3,55.53333333333333,55.79999999999999,12
2021-11-09,10:00,AURE.FR,8.88,8.885,8.9,4
2021-11-09,10:00,AURS.FR,24.8,24.866666666666664,25.0,3
2021-11-09,10:00,AVT.FR,0.0643,0.06624782608695651,0.0676,23
2021-11-09,10:00,BN.FR,56.68,56.8114653348838,56.95,285
2021-11-09,10:00,BON.FR,22.53333333333333,22.555555555555554,22.6,6
2021-11-09,10:00,BPSBS.FR,0.383,0.3915,0.4,2
2021-11-09,10:00,CAP.FR,212.59999999999997,213.12235737260883,213.90000000000006,179
2021-11-09,10:00,CAPLI.FR,24.5,24.5,24.5,2
2021-11-09,10:00,CARM.FR,13.92,13.992727272727272,14.04,11
2021-11-09,10:00,CBOT.FR,3.73,3.742380952380952,3.75,6
2021-11-09,10:00,CDA.FR,15.56,15.613333333333335,15.62,30
2021-11-09,10:00,CEN.FR,65.9,66.10000000000001,66.4,4
2021-11-09,10:00,CGG.FR,0.6822,0.6853076194039157,0.689,81
2021-11-09,10:00,CGGBS.FR,0.0062,0.0062,0.0062,1
2021-11-09,10:00,CGM.FR,24.9,24.9,24.9,1
2021-11-09,10:00,CNV.FR,7.26,7.294285714285714,7.362857142857144,3
2021-11-09,10:00,COX.FR,3.18,3.185,3.19,2
2021-11-09,10:00,CS.FR,25.4,25.452999519328074,25.505,549
2021-11-09,10:00,DBG.FR,10.418333333333335,10.440705128205128,10.47,26
2021-11-09,10:00,DGE.FR,43.965,43.965,43.965,1
2021-11-09,10:00,DLTA.FR,91.3,91.3,91.3,1
2021-11-09,10:00,DVT.FR,168.4,168.4,168.4,1
2021-11-09,10:00,EC.FR,141.0,141.4,142.0,5
2021-11-09,10:00,ECP.FR,0.79,0.79,0.79,2
2021-11-09,10:00,ELEC.FR,117.0,117.0,117.0,1
2021-11-09,10:00,ELIOR.FR,6.45,6.486439360119049,6.56,64
2021-11-09,10:00,ELIS.FR,16.16,16.221529411764713,16.28,85
2021-11-09,10:00,ENGI.FR,12.762,12.786020725962874,12.812,401
2021-11-09,10:00,ES.FR,14.55,14.55,14.55,2
2021-11-09,10:00,ESI.FR,70.0,70.0,70.0,1
2021-11-09,10:00,ETL.FR,12.72,12.764174036281176,12.795,147
2021-11-09,10:00,FDJ.FR,45.32,45.46025,45.58,82
2021-11-09,10:00,FGR.FR,92.24,92.46550936329588,92.66,178
2021-11-09,10:00,FIPP.FR,0.1464,0.1492,0.152,2
2021-11-09,10:00,FNAC.FR,56.7,56.94795918367347,57.15,28
2021-11-09,10:00,FPN.FR,0.039,0.039080000000000004,0.0394,5
2021-11-09,10:00,GENX.FR,8.88,8.9,8.92,2
2021-11-09,10:00,GLO.FR,19.42,19.450000000000003,19.46,8
2021-11-09,10:00,GNFT.FR,3.12,3.1861949248120305,3.204,40
2021-11-09,10:00,GRVO.FR,132.5,133.5,134.5,3
2021-11-09,10:00,GUI.FR,15.32,15.497695035460989,15.655000000000001,47
2021-11-09,10:00,GV.FR,0.3652,0.36716666666666664,0.37,3
2021-11-09,10:00,HEXA.FR,42.3,42.381249999999994,42.5,4
2021-11-09,10:00,HOLN.FR,44.84,44.92687500000001,45.005,12
2021-11-09,10:00,IPH.FR,4.716,4.72985,4.746,16
2021-11-09,10:00,IPS.FR,41.25,41.36333333333333,41.5,15
2021-11-09,10:00,JBOG.FR,12.25,12.25,12.25,1
2021-11-09,10:00,KORI.FR,28.653333333333336,28.697908045977012,28.76,29
2021-11-09,10:00,LACR.FR,36.2,36.37777777777778,36.5,9
2021-11-09,10:00,LAT.FR,0.517,0.517,0.517,1
2021-11-09,10:00,LBIRD.FR,19.54,19.701527777777773,19.92,12
2021-11-09,10:00,LI.FR,22.2,22.261799999999997,22.29,50
2021-11-09,10:00,LOCAL.FR,1.3016,1.3105212222222224,1.32,30
2021-11-09,10:00,LSS.FR,37.300000000000004,37.423,37.55,10
2021-11-09,10:00,MAAT.FR,13.55,13.791666666666666,13.9,12
2021-11-09,10:00,MBWS.FR,1.3925,1.395,1.3974999999999997,2
2021-11-09,10:00,MCPHY.FR,22.34,22.539435483870967,22.68,62
2021-11-09,10:00,MDM.FR,20.6,20.66765432098766,20.76,54
2021-11-09,10:00,MTU.FR,30.15,30.182142857142857,30.25,7
2021-11-09,10:00,NEX.FR,88.15,88.41605633802816,88.90000000000002,71
2021-11-09,10:00,NHOA.FR,18.46,18.727727272727275,18.965,11
2021-11-09,10:00,NK.FR,37.72,37.79783333333335,37.86,40
2021-11-09,10:00,NOKIA.FR,5.084,5.091916666666666,5.1,20
2021-11-09,10:00,ORAP.FR,6.02,6.034999999999999,6.04,4
2021-11-09,10:00,ORP.FR,91.66,91.93244501735008,92.42,158
2021-11-09,10:00,PAR.FR,55.5,55.5,55.5,1
2021-11-09,10:00,PAT.FR,17.0,17.0,17.0,4
2021-11-09,10:00,PEUG.FR,130.2,130.8671717171717,131.6,22
2021-11-09,10:00,PIG.FR,5.07,5.07,5.07,2
2021-11-09,10:00,POM.FR,24.099999999999998,24.151724137931033,24.28,58
2021-11-09,10:00,PSAT.FR,6.24,6.26,6.28,2
2021-11-09,10:00,QDT.FR,21.18,21.183125000000004,21.2,8
2021-11-09,10:00,RE.FR,134.5,134.5,134.5,2
2021-11-09,10:00,RF.FR,79.35,79.50851648351649,79.65,39
2021-11-09,10:00,RIN.FR,57.7,58.02484375,58.425,32
2021-11-09,10:00,ROTH.FR,40.15,40.27777777777778,40.4,12
2021-11-09,10:00,SAMS.FR,204.0,204.0,204.0,1
2021-11-09,10:00,SBT.FR,13.36,13.379999999999999,13.4,2
2021-11-09,10:00,SEV.FR,19.695,19.699893617021274,19.705,47
2021-11-09,10:00,SFPI.FR,3.825,3.8806374643874637,3.9371428571428573,39
2021-11-09,10:00,TBGBS.FR,0.0228,0.02334,0.025,5
2021-11-09,10:00,TCH.FR,2.702,2.7094444444444443,2.718,18
2021-11-09,10:00,TEP.FR,352.8,355.2299100071995,356.90000000000003,463
2021-11-09,10:00,TFI.FR,8.845,8.855299999999996,8.87,15
2021-11-09,10:00,TOUP.FR,7.96,7.965,7.970000000000001,2
2021-11-09,10:00,TRI.FR,169.26000000000002,169.96116038433112,170.8,82
2021-11-09,10:00,TSL3.FR,13.9717,13.9717,13.9717,1
2021-11-09,10:00,TSLS.FR,0.721,0.7214733333333335,0.7228,15
2021-11-09,10:00,UBI.FR,46.91,47.058763532763535,47.25,117
2021-11-09,10:00,VCT.FR,38.7,38.78870967741936,38.9,31
2021-11-09,10:00,VK.FR,6.925,6.968988910632747,7.025,73
2021-11-09,10:00,VMGBS.FR,0.0055,0.0055,0.0055,1
2021-11-09,10:00,VRAP.FR,17.8125,17.904166666666665,18.0,3
2021-11-09,10:00,XFAB.FR,9.51,9.576273809523808,9.61,56
2021-11-09,11:00,AAA.FR,12.3,12.366666666666667,12.5,3
2021-11-09,11:00,ABEO.FR,14.620000000000001,14.71,14.8,2
2021-11-09,11:00,ABVX.FR,27.1,27.205000000000002,27.35,10
2021-11-09,11:00,ACA.FR,13.158,13.20417355069173,13.236,429
2021-11-09,11:00,ACAN.FR,0.517,0.5185,0.52,2
2021-11-09,11:00,ADUX.FR,2.17,2.17,2.17,1
2021-11-09,11:00,ADVIC.FR,9.0,9.063969047619048,9.154285714285715,15
2021-11-09,11:00,AIR.FR,116.43,116.83510182831199,117.18,846
2021-11-09,11:00,AKW.FR,23.05,23.05,23.05,2
2021-11-09,11:00,ASY.FR,31.0,31.0,31.0,1
2021-11-09,11:00,ATE.FR,152.0,152.4513565891473,152.9,43
2021-11-09,11:00,AUB.FR,55.6,55.625000000000014,55.7,12
2021-11-09,11:00,AURE.FR,8.88,8.893333333333333,8.9,3
2021-11-09,11:00,AURS.FR,25.0,25.0,25.0,1
2021-11-09,11:00,AVT.FR,0.0643,0.06516380952380951,0.0659,7
2021-11-09,11:00,BN.FR,56.669999999999995,56.78108248730965,56.92,788
2021-11-09,11:00,BON.FR,22.45,22.518750000000004,22.600000000000005,12
2021-11-09,11:00,CAFO.FR,15.55,15.55,15.55,1
2021-11-09,11:00,CAP.FR,212.57272727272724,212.9869057547957,213.5,109
2021-11-09,11:00,CAPLI.FR,24.4,24.45,24.5,2
2021-11-09,11:00,CARM.FR,13.92,13.933333333333332,13.96,3
2021-11-09,11:00,CBOT.FR,3.73,3.7359999999999998,3.74,5
2021-11-09,11:00,CDA.FR,15.6,15.619464285714287,15.62,56
2021-11-09,11:00,CEN.FR,66.1,66.15,66.2,2
2021-11-09,11:00,CGG.FR,0.6833,0.6851420168067226,0.6878,85
2021-11-09,11:00,COVH.FR,16.45,16.45,16.45,1
2021-11-09,11:00,COX.FR,3.19,3.19,3.19,6
2021-11-09,11:00,CS.FR,25.37,25.43331673714088,25.47,1013
2021-11-09,11:00,CYBKB.FR,0.0015,0.0015,0.0015,1
2021-11-09,11:00,DBG.FR,10.34,10.379509569377989,10.43,38
2021-11-09,11:00,EC.FR,141.0,141.0,141.0,2
2021-11-09,11:00,ECP.FR,0.79,0.79,0.79,1
2021-11-09,11:00,ELIOR.FR,6.54,6.564464285714286,6.595,28
2021-11-09,11:00,ELIS.FR,16.24,16.28675636007828,16.33,73
2021-11-09,11:00,ENGI.FR,12.776,12.814524646672291,12.844,340
2021-11-09,11:00,ES.FR,14.525,14.6125,14.7,2
2021-11-09,11:00,ESI.FR,70.0,70.0,70.0,1
2021-11-09,11:00,ETL.FR,12.78,12.823663433340853,12.855,93
2021-11-09,11:00,FDJ.FR,45.492,45.60190426240426,45.74,91
2021-11-09,11:00,FGR.FR,92.34,92.53709401709398,92.66,117
2021-11-09,11:00,FIPP.FR,0.143,0.1475,0.152,2
2021-11-09,11:00,FNAC.FR,56.75,56.93076923076922,57.1,26
2021-11-09,11:00,FPN.FR,0.0396,0.0396,0.0396,4
2021-11-09,11:00,GALIM.FR,16.8,16.8,16.8,1
2021-11-09,11:00,GENX.FR,8.9,8.92,8.98,4
2021-11-09,11:00,GLO.FR,19.46,19.60752688172043,19.7,31
2021-11-09,11:00,GNFT.FR,3.152,3.1727222222222227,3.194,6
2021-11-09,11:00,GPE.FR,29.9,29.9,29.9,1
2021-11-09,11:00,GRVO.FR,132.5,132.875,133.25,2
2021-11-09,11:00,GUI.FR,15.5,15.594639999999998,15.62,25
2021-11-09,11:00,GV.FR,0.3651,0.36764285714285716,0.369,7
2021-11-09,11:00,HDP.FR,2.36,2.36,2.36,3
2021-11-09,11:00,HEXA.FR,42.5,42.525,42.6,4
2021-11-09,11:00,HOLN.FR,44.86,44.88366666666667,44.928333333333335,5
2021-11-09,11:00,INEA.FR,45.0,45.0,45.0,1
2021-11-09,11:00,IPH.FR,4.7155000000000005,4.733433333333333,4.752,15
2021-11-09,11:00,IPS.FR,41.35,41.480000000000004,41.7,10
2021-11-09,11:00,JBOG.FR,12.1,12.184999999999999,12.27,2
2021-11-09,11:00,KORI.FR,28.44,28.55957746478873,28.7,71
2021-11-09,11:00,LACR.FR,36.4,36.479166666666664,36.6,6
2021-11-09,11:00,LAT.FR,0.517,0.517,0.517,4
2021-11-09,11:00,LBIRD.FR,19.9,19.959999999999997,20.0,4
2021-11-09,11:00,LI.FR,22.17,22.236911764705884,22.3,68
2021-11-09,11:00,LOCAL.FR,1.31,1.3135115384615388,1.3188,26
2021-11-09,11:00,LSS.FR,37.55,37.7925,37.95,20
2021-11-09,11:00,LUCBS.FR,0.035,0.035,0.035,1
2021-11-09,11:00,MAAT.FR,13.5,13.657692307692308,13.8,13
2021-11-09,11:00,MBWS.FR,1.39,1.395,1.4,2
2021-11-09,11:00,MCPHY.FR,22.38,22.493309523809533,22.58,42
2021-11-09,11:00,MDM.FR,20.726666666666663,20.810326797385617,20.86,51
2021-11-09,11:00,MLAA.FR,3.2,3.2,3.2,2
2021-11-09,11:00,MTU.FR,29.9,30.002777777777776,30.2,6
2021-11-09,11:00,NEX.FR,88.0,88.32640515222484,88.55,61
2021-11-09,11:00,NHOA.FR,18.74,18.875999999999998,19.0,5
2021-11-09,11:00,NK.FR,37.78,37.84409090909091,37.88,22
2021-11-09,11:00,NOKIA.FR,5.067,5.0756111111111135,5.085,18
2021-11-09,11:00,ORAP.FR,6.04,6.04,6.04,3
2021-11-09,11:00,ORIA.FR,184.0,184.0,184.0,1
2021-11-09,11:00,ORP.FR,91.28,91.64837516443042,92.0,181
2021-11-09,11:00,PERR.FR,84.15,84.15,84.15,1
2021-11-09,11:00,PEUG.FR,130.2,130.9125,131.4,8
2021-11-09,11:00,PIG.FR,5.06,5.068,5.07,5
2021-11-09,11:00,POM.FR,24.14,24.280014492753626,24.346666666666664,46
2021-11-09,11:00,PREC.FR,34.15,34.15,34.15,1
2021-11-09,11:00,PSAT.FR,6.24,6.24,6.24,1
2021-11-09,11:00,QDT.FR,20.98,21.032627865961196,21.18,27
